일자,제목,URL,본문
20240520,"이란 대통령, 헬기 추락으로 실종 외무장관도 동승",http://www.segye.com/content/html/2024/05/20/20240520500548.html,"에브라힘 라이시 이란 대통령이 탄 헬기가 19일(현지시간) 오후 추락했다고 이란 현지 언론과 외신이 보도했다.

이란 내무부는 이날 북서부 동아제르바이잔주(州) 중부 바르즈건 인근의 디즈마르 산악 지대에 추락했다고 밝혔다. 헬기에 탑승한 대통령의 생사는 아직 확인되지 않고 있다.


익명을 요구한 이란 관리는 ""라이시 대통령이 생사의 위기를 맞았다. 그러나 우리는 희망을 버리지 않았다""고 말했다.

이 헬기에는 라이시 대통령과 함께 호세인 아미르압돌라히안 외무장관, 말리크 라흐마티 동아제르바이잔 주지사, 타브리즈 지역 종교지도자 아야톨라 모하마드 알하셰미, 경호원 등도 탑승했다고 국영 IRNA 통신이 전했다.

현지 언론은 초기에 이번 상황을  헬기 비상착륙 으로 보도하다가 내무부 확인 후  추락 으로 전환했다. 이란 국영 TV는 악천후가 사고 원인이라고 전했다.

수색 중 날이 저문 데다 비와 짙은 안개 탓에 구조 헬기는 물론 드론을 띄우기도 어려워 도보로 접근하고 있어 사고 헬기 추락 지점을 파악하고 탑승자들의 생사를 확인하는 데는 다소 시간이 걸릴 전망이다.

아흐마드 바히디 이란 내무장관은 ""사고 접수 후 구조대 40개 팀을 급파했으나 악천후와 험한 산악 지형 때문에 수시간이 지났지만 구조대가 사고 현장에 아직 도착하지 못했다""고 말했다.

라이시 대통령은 이날 오전 동아제르바이잔 주에서 열린 기즈 갈라시 댐 준공식에 일함 알리예프 아제르바이잔 대통령과 함께 참석한 뒤 타브리즈로 돌아오던 중이었다.

모하마드 바게리 이란군 참모총장은 사고 헬기 수색과 구조를 위해 모든 자원과 병력 동원령을 내렸다. 이란 국영방송은 수색작업에 산악 훈련을 받은 공수부대가 투입됐다고 전했다.

아제르바이잔, 아르메니아, 이라크, 튀르키예 등 인근 국가와 사우디아라비아 정부에선 구조와 수색에 적극 협력하겠다는 뜻을 밝혔다.

아야톨라 알리 하메네이 이란 최고지도자는 사고 헬기에 탑승한 라이시 대통령과 관리들의 안전을 위해 기도했다면서 ""이번 사고가 국정 운영에 영향을 미치지 않을 것이므로 이란 국민은 걱정할 필요 없다""고 강조했다.

수도 테헤란과 이란 각지의 모스크에는 추락한 헬기에 탔던 라이시 대통령과 그 일행의 안전을 위해 기도하려는 시민이 수백명씩 모였다.

사고 헬기와 함께 이동한 나머지 2대의 헬기는 무사히 목적지에 도착한 것으로 알려졌다.


19일(현지시간) 에브라힘 라이시 이란 대통령이 탄 헬기가 동아제르바이잔주에 비상착륙해 현지 구조대가 사고 현장으로 가는 장면. 이란 국영방송 IRINN 캡처
미국과 유럽은 이번 사고에 촉각을 곤두세웠다.

조지아주를 방문 중인 조 바이든 대통령은 사고를 보고받았다고 백악관이 밝혔고 미 국무부는 성명을 통해 라이시 대통령이 탄 헬기 사고 보도를 주의 깊게 보고 있다고 밝혔다.

샤를 미셸 유럽연합(EU) 정상회의 상임의장은 소셜미디어 엑스에 글을 올려 ""이란 대통령과 외무장관을 태운 헬기가 예기치 않게 비상 착륙했다는 뉴스를 보고 있다""며 ""EU 회원국 및 파트너들과 함께 상황을 긴밀히 주시 중""이라고 전했다.

강경보수 성향 성직자 출신인 라이시 대통령은 2021년 6월 대선에서 62％의 지지율로 당선됐으며 같은 해 8월 취임했다.

취임 2년 뒤 이란 정부는 2022년 시작된 이른바  히잡 시위  국면에서 시위대를 유혈 진압했다.

또 이란은 가자지구 전쟁 와중에 벌어진 시리아 주재 영사관 피폭에 대한 보복 차원에서 사상 처음으로 이스라엘 본토를 공격하는 등 대외적으로도 초강경 이미지를 굳혀왔다."
20240520,"이란 대통령, 헬기 사고로 실종...악천후가 원인인 듯",http://www.fnnews.com/news/202405200343540866,"에브라힘 라이시 이란 대통령이 탑승한 헬리콥터가 추락했다. 추락 헬기에는 호세인 아미르압돌라히안 외교장관도 동승했다.



탐색구조팀이 급파됐지만 라이시 대통령과 아미르압돌라히안 외교장관의 생사는 확인이 안 됐다.

악천후가 원인으로 테러 가능성은 없는 것으로 알려졌다.

19일(현지시간) CNN 등 외신에 따르면 라이시와 아미르압돌라히안이 탑승한 헬기는 이란 동부 아제르바이잔 주에서 추락했다.

이란 관영 IRNA 통신은 안개와 극도의 추위로 인해 탐색구조대가 추락 장소에 도착하지 못하고 있다고 전했다.

이란 합참의장 모함마드 바게리 장군은 이란군이 이날 새벽부터 이 지역에 배치돼 드론과 십여 구조팀을 배치해 구조 탐색에 나서고 있다고 밝혔다.

이란 정부 관계자들은 헬기 탑승자 일부와 연락하는데 성공했다고 밝혀 탐색구조 성공 가능성도 시사했다.

아야톨라 하메네이 이란 최고지도자는 동영상 성명에서 ""이 공무원들의 안녕을 위해 모두가 기도해야 한다""며 ""이란인들이여 걱정하지 말라""고 말했다. 하메네이는 ""국정에 차질은 없을 것""이라고 못 박았다.

이번 헬기 추락 사고는 라이시와 아미르압돌라히안이 이란과 아제르바이잔 국경의 댐 완공식에 다녀오던 길에 벌어졌다고 IRNA는 보도했다.

또 반관영 타스님 통신에 따르면 라이시 등이 탑승한 헬기를 호위하던 다른 헬기 두 대는 안전하게 목적지에 도착했다.

아흐마드 바히디 이란 내무장관은 라이시가 탑승한 헬기는 짙은 안개 때문에 경착륙해야 했다고 말했다.

바히디 장관은 IRNA의 소셜미디어 계정에 올라온 동영상 성명에서 ""현재 여러 구조대가 사고 지역으로 향하고 있지만 안개와 악천후로 인해 구조대가 헬기가 있는 곳으로 도착하는 데 시간이 걸릴 것""이라고 말했다.

그는 헬기 탑승자 일부와 연락이 됐다면서도 ""그러나 사고 지역의 지형이 복잡한데다 도달하기가 어렵다""고 덧붙였다.
타스님 통신은 ""헬기에 탑승한 일부 인사들이 구조 본부와 통신이 가능했다""면서 ""이번 사고가 사상자 없이 끝날 수도 있다는 희망이 생기고 있다""고 보도했다.

각국의 지원도 이어지고 있다.

이라크와 아제르바이잔이 이란의 수색작업을 지원하고 있고, 유럽연합(EU)은 인공위성 지도 서비스를 제공하고 있다."
20240520,"이란 대통령, 헬기 추락으로 실종 악천후 탓 수색 난항",https://www.kmib.co.kr/article/view.asp?arcid=0020114158&code=61131111&cp=kd,"에브라힘 라이시 이란 대통령이 탄 헬기가 19일(현지시간) 오후 추락했다고 이란 현지 언론과 외신이 보도했다. 라이시 대통령의 생사는 현재 확인되지 않는 것으로 전해졌다.

이란 내무부는 이날 북서부 동아제르바이잔주 중부 바르즈건 인근의 디즈마르 산악지대에 라이시 대통령을 태운 헬기가 추락했다고 밝혔다.

이 헬기에는 라이시 대통령과 함께 호세인 아미르압돌라히안 외무장관, 말리크 라흐마티 동아제르바이잔 주지사, 타브리즈 지역 종교지도자 아야톨라 모하마드 알하셰미, 경호원 등도 탑승했다고 이란 국영 IRNA통신이 전했다.

라이시 대통령은 이란 행정부 수장으로, 국가원수인 아야톨라 알리 하메네이 최고지도자의 뒤를 잇는  2인자 다. 알자지라방송에 따르면 하메네이는 헬기 수색작업이 계속되고 있는 데 대해  우리는 신께서 대통령과 그의 동료들을 국가의 품으로 돌려보내 주시기를 바란다 고 밝혔다. 이어  이번 사고가 국정 운영에 영향을 미치지는 않을 것 이라며  이란 국민은 걱정할 필요가 없다 고 강조했다.

현지 언론은 초기에 이번 상황을  헬기 비상착륙 으로 보도하다가 내무부 확인을 거쳐  추락 으로 정정했다. 이란 국영TV는 악천후가 사고 원인이라고 전했다. 한 이란 관리는 영국 인디팬던트에  (라이시 대통령이) 생사의 위기에 처해 있다 며 현장에서 보고되는 수색 관련 소식에 대해  매우 우려스럽다 고 말했다.

이란 정부는 즉각 구조대를 급파했으나 수색 중 날이 저문 데다 비와 짙은 안개 탓에 생사 확인에는 다소 시간이 걸릴 전망이다. 현재 구조 헬기는 물론 드론을 띄우기도 어려워 수색대가 도보로 접근 중이라고 한다. 아흐마드 바히디 이란 내무장관은  사고 접수 후 구조대 40개 팀을 급파했다 면서도  악천후와 험한 산악 지형 때문에 수시간이 지났지만 구조대가 사고 현장에 아직 도착하지 못했다 고 말했다.

모하마드 바게리 이란군 참모총장은 사고 헬기 수색과 구조를 위해 모든 자원 및 병력 동원령을 내렸다. 이란 국영방송은 산악 훈련을 받은 공수부대가 수색작업에 투입됐다고 보도했다. 아제르바이잔, 아르메니아, 이라크 등 인근 국가와 사우디아라비아 정부에서도 구조와 수색에 적극 협력하겠다는 뜻을 밝혔다.

라이시 대통령은 이날 오전 동아제르바이잔주에서 열린 기즈 갈라데시 댐 준공식에 일함 알리예프 아제르바이잔 대통령과 함께 참석한 뒤 타브리즈로 돌아오던 중이었다. 라이시 대통령을 태운 헬기와 함께 이동한 나머지 2대의 헬기는 무사히 목적지에 도착한 것으로 전해졌다.

강경보수 성향 성직자 출신인 라이시 대통령은 2021년 6월 대선에서 62％의 지지율로 당선돼 같은 해 8월 취임했다. 알자지라에 따르면 이란 헌법상 대통령 유고 시 최고지도자의 승인을 거쳐 현재 제1부통령을 맡고 있는 모하마드 모크베르가 대통령직을 맡게 된다.
[출처] - 국민일보
[원본링크] - https://www.kmib.co.kr/article/view.asp?arcid=0020114158&code=61131111&cp=kd"
20240520,"이란 대통령, 헬기 추락에 실종 최고지도자  국정 혼란 없어  종합 ",https://www.hankyung.com/article/2024052083557,"에브라힘 라이시 이란 대통령(사진)이 탄 헬기가 19일(현지시간) 추락해 구조대가 급파됐다. 사고 지역 기상 문제로 구조 활동에 어려움을 겪으면서 라이시 대통령의 신변 이상 여부가 확인되지 않고 있는 상황이다. 이란 최고 지도자인 아야톨라 알리 하메네이는 라이시 대통령의 안전을 기원하면서도 이번 사태로 국정에 혼란이 발생하지는 않을 것이란 입장을 내놨다.

이란 국영방송(IRIB) 등 외신에 따르면 이란 내무부는 이날 북서부 동아제르바이잔주(州) 중부 바르즈건 인근의 디즈마르 산악 지대에 라이시 대통령이 탄 헬기가 추락했다고 밝혔다. 현지 언론은 초기에 사고 상황을  헬기 비상착륙 으로 보도했으나 내무부 확인 후  추락 으로 변경했다.



라이시 대통령의 생사는 확인되지 않은 것으로 전해졌다. 모하마드 바게리 이란군 참모총장은 사고 헬기 수색과 구조를 위해 모든 자원과 병력 동원령을 내렸다.

이란 내무부는 악천후와 험한 지형으로 구조대의 접근이 지연되고 있다고 설명했다. 날이 저문 상황에서 비와 짙은 안개로 인해 구조 헬기와 드론을 띄우기 어려운 상황이기 때문. 이에 구조대가 도보로 접근하는 만큼 사고 헬기 추락 지점 파악과 탑승자의 생사를 확인하는 데 시간이 걸릴 것으로 예상된다. 아흐마드 바히디 이란 내무장관은 ""사고 접수 후 구조대 40개 팀을 급파했다""면서도 ""악천후와 험한 산악 지형 때문에 수시간이 지났지만 구조대가 사고 현장에 도착하지 못했다""고 말했다.
이란 대통령, 헬기 추락에 실종…최고지도자 ""국정 혼란 없어"" [종합]
라이시 대통령은 이날 동아제르바이잔주에서 댐 준공식에 참석한 후 헬기로 타브리즈로 돌아오던 중이었다. 대통령이 탑승한 헬기에는 호세인 아미르압돌라히안 이란 외무장관, 말리크 라흐마티 동아제르바이잔 주지사, 에너지 장관 등도 함께 탔다고 국영 IRNA통신은 전했다. 이날 대통령 일행은 모두 3대의 헬기를 이용해 이동했고, 이 중 대통령이 탑승한 1대가 추락했다. 이란 국영 TV는 악천후가 사고 원인이라고 보도했다. 나머지 2대의 헬기는 무사히 목적지에 도착한 것으로 알려졌다.
사진=REUTERS
사진=REUTERS
이란 최고 지도자인 하메네이는 라이시 대통령의 안전을 기원하는 한편 국정 혼란 가능성에는 선을 긋고 나섰다. 이란 국영 IRNA통신과 알자지라 등에 따르면 하메네이는 ""라이시 대통령의 안전을 기원하다""면서도 ""이번 사고가 국정 운영에 영향을 미치지 않을 것이므로 이란 국민은 걱정할 필요 없다""고 강조했다.

이란 내 강경보수파인 라이시 대통령은 사법부 수장을 지낸 인물로 2021년 8월 제13대 대통령으로 취임했다. 하메네이의 측근으로 여겨지며 이란 내 반(反)서방 기조를 강화했다는 평가를 받는다.



아제르바이잔, 아르메니아, 이라크, 튀르키예 등 인근 국가와 사우디아라비아 정부에서는 사고 수색과 구조에 적극 협력하겠다는 뜻을 밝혔다.

미국과 유럽도 이번 사고에 주목하고 있다. 미국 국무부는 성명을 통해 라이시 대통령의 헬기 사고 보도를 주의 깊게 보고 있다고 밝혔다. 또한 미 백악관은 조지아주를 방문 중인 조 바이든 미 대통령이 사고를 보고받았다고 전했다. 샤를 미셸 유럽연합(EU) 정상회의 상임의장은 사회관계망서비스(SNS) 엑스(옛 트위터)를 통해 ""이란 대통령과 외무장관을 태운 헬기가 예기치 않게 비상 착륙했다는 뉴스를 보고 있다""며 ""EU 회원국 및 파트너들과 함께 상황을 긴밀히 주시 중""이라고 밝혔다."
20240520,\ 이란 대통령 탑승 헬기 비상착륙 외무장관 동승\ ,http://www.gwangnam.co.kr/article.php?aid=1716136027478053142,"에브라힘 라이시 이란 대통령이 탄 헬기가 19일(현지시간) 오후 비상착륙해 구조대가 급파됐다고 이란 현지언론과 외신이 보도했다.

이란 국영방송 등은 이날 북서부 동아제르바이잔주(州) 바르즈건 지역에서 대통령이 탄 헬기가 비상착륙했다고 보도했으며 이란 내무부도 이 사실을 확인했다.

대통령의 생사는 아직 확인되지 않았다.

이란 내무부는 악천후와 험한 지형으로 구조대의 접근이 지연되고 있다고 설명했다.

라이시 대통령은 이날 동아제르바이잔주에서 댐 준공식에 참석한 뒤 헬기로 이동하던 중이었다.

이 헬기에는 라이시 대통령과 함께 호세인 아미르압돌라히안 외무장관, 말리크 라흐마티 동아제르바이잔 주지사, 에너지 장관 등도 탑승했다고 국영 IRNA 통신이 전했다.

일부 언론은 이날 모두 3대의 헬기가 이동했으며 이 중 1대가 경착륙했고 이 헬기에 라이시 대통령이 탑승했는지는 아직 알려지지 않았다고 보도했다.

그와 장관들이 함께 탄 헬기가  추락했다 는 보도도 나왔다.

메흐르 통신은  짙은 안개 탓에 헬기가 비상착륙 했지만 대통령은 다치지 않았으며 자동차로 갈아타고 육로로 이동하고 있다 고 전했다가  대통령 헬기가 비상착륙했다는 소식이 있으며 여러 방향으로 구조대가 접근중 이라고 기사를 수정했다.

반관영 파르스 통신은  대통령의 안전을 위해 모두 기도하자 고 호소했다."
20240520,이란 대통령 태운 헬기 국경 인근서 비상착륙,https://www.hankyung.com/article/2024051983131,"에브라힘 라이시 이란 대통령(사진)이 탄 헬기가 19일 비상 착륙했다. 일각에서는 비상 착륙이 아니라 추락한 것이라는 보도도 나왔다. 라이시 대통령의 상태는 알려지지 않았다.

이란 국영통신에 따르면 라이시 대통령은 이날 북서부 동아제르바이잔주(州)에서 헬기로 이동하던 중 비상 착륙하는 사고를 겪었다. 착륙 지점은 아제르바이잔과 국경을 맞대고 있는 도시 졸파 근처다. 이란 수도 테헤란에서 북서쪽으로 약 600㎞ 떨어진 곳이다. 라이시 대통령이 이날 오전 일함 알리예프 아제르바이잔 대통령과 함께 아라스강의 세 번째 댐 준공식에 참석하기 위해 아제르바이잔을 방문했다가 돌아오는 길에 사고가 발생했다.



총 세 대의 헬기 중 두 대는 무사 귀환하고, 라이시 대통령이 탑승한 헬기만 비상 착륙했다. 그가 탄 헬기에는 이란 최고지도자 아야톨라 모하마드 알리 알레하셈, 외무장관 호세인 아미랍돌라히안 등도 동승한 것으로 전해졌다. 라이시 대통령과 장관들이 함께 탄 헬기가 추락했다는 보도가 나왔다. 그러나 메흐르통신은  짙은 안개 탓에 라이시 대통령이 탑승한 헬기가 비상 착륙해 자동차로 갈아타고 육로로 이동하고 있다 고 전하는 등 라이시 대통령의 신병을 둘러싼 보도가 혼선을 빚고 있다.

이란 국영방송은  구조대원들이 수색 작업과 현장 접근을 시도했지만 폭우, 폭풍, 안개 등 기상 악화로 어려움을 겪고 있다 고 보도했다. 미국 ABC방송은  이란은 국제 제재로 인해 각종 부품을 구하기 어려운 상황 이라며  이란의 대부분 군용 항공기 도입 시기는 1979년 이슬람 혁명 이전 이라고 분석했다.

한편 이란과 대립하던 이스라엘은 가자지구 전쟁이 길어지면서 정부가 내분 양상을 보이고 있다. 이스라엘 전시 내각에 참여해온 베니 간츠 국가통합당 대표가 베냐민 네타냐후 총리에게 최후통첩을 날리면서다. 간츠 대표는 지난 18일 TV로 생중계된 기자회견에서  전시 내각이 다음달 8일까지 6개 항목으로 가자지구 전후 계획을 수립하기를 원한다 며  이런 기대가 충족되지 않으면 연정에서 탈퇴할 것 이라고 말했다. 뚜렷한 목표 없이 7개월 넘게 전쟁을 끌고 있는 네타냐후 총리에게 최후통첩을 보낸 것이다.



중도 성향인 간츠 대표는 지난해 10월 7일 하마스의 침공으로 전쟁이 발발한 뒤 정적인 네타냐후 총리가 이끄는 우파 연정에 합류했다. 그러나 네타냐후 총리, 간츠 대표, 요아브 갈란트 국방부 장관 등 투표권이 있는 3명과 투표권이 없는 옵서버 3명 등 총 6명이 참여하는 이스라엘 전시 내각은 전쟁이 장기화하면서 불협화음을 보이고 있다. 연정 구성상 간츠 대표가 이끄는 국민통합당이 이탈해도 과반 의석이 유지돼 네타냐후 정부가 무너지지는 않는다.

이스라엘군은 이날 가자지구 전역에서 무기 보관 시설과 군사 기반 시설 등 70개 목표물을 폭격했다고 밝혔다. 팔레스타인 피란민이 모여 있는 라파에서도 외곽 일부를 점령한 것으로 전해졌다."
20240520,이란 대통령 탑승 헬기 비상착륙 생사 확인 지연,http://www.segye.com/content/html/2024/05/19/20240519511168.html,"에브라힘 라이시 이란 대통령이 탄 헬기가 19일(현지시간) 동아제르바이잔주에서 비상착륙해 현지 구조대가 급파됐다. 라이시 대통령의 생사는 아직까지 확인되지 않았다. 

 


19일(현지시간) 에브라힘 라이시 이란 대통령이 탄 헬기가 동아제르바이잔주에 비상착륙해 현지 구조대가 사고 현장으로 가는 장면. 이란 국영방송 IRINN 캡처
이란 국영방송 등 현지 언론에 따르면 라이시 대통령이 탄 헬기는 이날 북서부 동아제르바이잔주 바르즈건 지역에서 비상착륙했다. 라이시 대통령은 이날 동아제르바이잔주 댐 준공식에 참석한 뒤 헬기로 이동하던 중이었다. 헬기에는 호세인 아미르압돌라히안 외무장관, 말리크 라흐마티 동아제르바이잔 주지사, 에너지 장관 등도 탑승한 것으로 전해졌다. 

 

헬기의 비상착륙 사실을 확인한 이란 내무부는 악천후와 험준한 지형으로 인해 구조대의 접근이 지연되고 있다고 설명했다. 이로 인해 탑승자들의 생사는 아직 확인되지 않은 것으로 알려졌다.

 

일부 현지 매체는 라이시 대통령과 장관들이 탑승한 헬기가  추락했다 고 보도하기도 했다.
"
20240520, 헬기 추락  이란 대통령 수색 지연 짙은 안개에 시야 제한,https://www.hankookilbo.com/News/Read/A2024052000170002589,"에브라힘 라이시(63) 이란 대통령이 탄 헬기가 19일(현지시간) 비상착륙해 구조대가 급파된 가운데, 짙은 안개가 낀 기상 환경 탓에 수색 작업이 진척을 보이지 못하고 있다.

이란 국영 IRNA통신에 따르면, 이란 구호당국은 이날 오후 7시 기준, 헬기 추락 신고가 접수된 지 3시간이 다되도록 라이시 대통령 신병을 확보하지 못 하고 있다. 라이시 대통령은 이날 아제르바이잔 접경 지역에서 열린 댐 준공식에 참석했다가 헬기를 타고 이동하는 도중 오후 4시 17분쯤 북서부 동아제르바이잔주(州) 바르즈건 지역에서 비상착륙한 것으로 알려졌다. 호세인 아미르압돌라히안 외무장관 등도 같은 헬기에 타고 있었다.

이란 정부는 구조대를 당초 16팀에서 40팀까지 늘려 수색 작업에 심혈을 쏟고 있지만 아직까지 행방은 묘연하다. 특히 헬기 사고 원인으로 추정되는 악천후 및 안개 탓에 작업이 지연되고 있다. 이날 공개한 구호단체 영상에 따르면, 구호대원들은 2, 3m씩 떨어져서 라이시 대통령을 찾고 있지만 안개 탓에 불과 5m앞도 볼 수 없는 상황이라고 현지 언론은 전했다. 아마드 바히디 이란 내무장관도 국영 언론 인터뷰에서 ""안개 때문에 추락 현장에 도달하는 데 시간이 걸릴 것""이라고 말했다. 이란군은 모든 자원을 총동원해 라이시 대통령 수색 작업에 투입할 것을 명령했다.


이란 구급대원들이 19일 동아제르바이잔주(州) 바르즈건 지역에서 헬기를 타고 귀국하던 도중 불시착한 에브라힘 라이시(63) 이란 대통령을 수색하고 있다. 이란 국영 IRNA통신 제공이미지 확대보기
이란 구급대원들이 19일 동아제르바이잔주(州) 바르즈건 지역에서 헬기를 타고 귀국하던 도중 불시착한 에브라힘 라이시(63) 이란 대통령을 수색하고 있다. 이란 국영 IRNA통신 제공

라이시 대통령의 생환 가능성을 두고는 이란 정부도 확답을 못 하는 상황이다. 이란 반관영 타스님통신은 ""대통령 측근 일부가 (재난)지휘본부에 연락한 것으로 전해졌다""면서 ""인명피해는 없으리라는 기대감이 커지고 있다""고 보도했으나, 익명의 이란 관계자는 로이터통신에 ""헬기 추락으로 라이시 대통령과 아미르압돌라히안 외무장관의 생명이 위태롭다. 우리는 여전히 희망적이지만 현장에서 나오는 정보는 우려스럽다""고 말했다. AP통신은 ""이란 매체들은 사고 발생 마을도달리 전하는 등 세부 사항은 여전히 혼란스럽다""고 짚었다.
"
20240520," 이란 대통령, 헬기 이동 중 비상착륙 생사확인 안 돼 ",https://www.joongang.co.kr/article/25250355,"에브라힘 라이시(63) 이란 대통령 일행을 태운 헬기가 19일(현지시간) 비상착륙해 구조대가 급파된 것으로 전해졌다. 안개로 구조 활동에 어려움을 겪고 있는 가운데, 정확한 사고 원인은 물론 라이시 대통령의 신변 이상 여부에 대해서도 알려지지 않고 있다.

이란 국영 통신 IRNA 등 현지 언론들은 이날 라이시 대통령이 이란 북서부 동아제르바이잔주(州)에서 헬기로 이동하던 중 사고가 발생했다고 보도했다. 이란 국영TV는 사고 발생 지역이 이란 수도 테헤란에서 북서쪽으로 약 600km 떨어진 아제르바이잔과의 국경에 있는 도시 졸파 인근이라고 전했다가 이후 그보다 더 동쪽에 위치한 마을인 우지 인근이라고 보도했다.

라이시 대통령 일행을 태운 헬기는 총 3대였는데, 2대는 무사했으나 1대가 비상착륙한 것으로 전해졌다. 비상착륙한 헬기에 라이시 대통령이 탑승했는지 여부는 확실치 않다. 일행 중에는 호세인 아미르 압돌라히안 이란 외무부 장관 등 다수 관료도 포함됐다.

ADVERTISEMENT


아마드 바히디 내무장관은 국영TV 인터뷰에서  다양한 구조대가 해당 지역으로 이동 중이지만 날씨가 좋지 않고 안개가 짙기 때문에 수색에 시간이 걸릴 수 있다 고 말했다. 이란 정부 관계자는 로이터통신에  헬기 추락으로 라이시 대통령과 압돌라히안 외무장관의 생사가 위기다 며  우리는 여전히 희망을 버리지 않고 있지만 현장에서 나오는 정보는 우려스럽다 고 말했다. 이란 관영 파르스통신은 라이시 대통령을 위해 기도할 것을 촉구하는 글을 올렸고, 이란 현지 매체들은 이란 국민들이 기도하는 모습을 방송했다.

라이시 대통령은 이날 일함 알리예프 아제르바이잔 대통령과 국경 인근에 건설한 아라스강의 댐 준공식에 참석했다. 라이시 대통령은 준공식에서  적들은 이란과 아제르바이잔의 관계 발전을 보고 싶어 하지 않지만, 우리는 공통으로 경제 발전을 이뤄낼 것 이라고 말했다.

이란은 다양한 종류의 헬리콥터를 보유하고 있지만 국제 제재로 인해 부품을 구하기 어려운 상황이다. 이란의 군용 항공기는 대부분 1979년 이슬람 혁명 이전에 만든 것이라고 AP통신은 보도했다.

이란 내 대표적 강경 보수파인 라이시 대통령은 2021년 8월 제13대 이란 대통령으로 취임했다. 이슬람 원리주이자인 라이시 대통령은 사법부 수장을 지냈으며, 핵무기 개발 등 반(反)서방 기조를 강화한 것으로 평가된다. AP는  라이시 대통령은 이란 최고지도자 아야톨라 알리 하메네이의 제자로 여겨지며 일부 분석가들은 라이시 대통령이 하메네이의 뒤를 이어 최고지도자가 될 수 있다고 분석한다 고 전했다."
20240520,"이란 대통령 탑승 헬기, 비상착륙...이란 매체, 기도 방송",https://www.asiatoday.co.kr/view.php?key=20240520010009246,"에브라힘 라이시 이란 대통령(63)이 탄 헬기가 19일(현지시간) 오후 비상착륙해 구조대가 급파됐다고 이란 현지 언론과 외신이 보도했다.

이 헬기에는 라이시 대통령과 함께 호세인 아미르압돌라히안 외무장관·말리크 라흐마티 동아제르바이잔주 지사·에너지 장관 등도 탑승했다고 이란 국영 IRNA통신이 전했다.

이란 매체들은 이날 산악지대인 이란 북서부 동아제르바이잔주 바르즈건 지역에서 라이시 대통령 일행이 탄 헬기가 비상 착륙했다고 보도했으며 이란 내무부도 이 사실을 확인했다.

이란 내무부는 구조대 16개 팀을 파견했지만, 악천후와 험한 지형으로 사고 거의 5시간이 지낸 시점까지 아직 사고 현장에 접근하지 못했다고 밝혔다.

라이시 대통령 일행은 이날 동아제르바이잔주에서 댐 준공식에 참석한 뒤 3대의 헬기로 이동하던 중이었다.

라이시 대통령 등 일행의 생사는 아직 확인되지 않았다. 이들의 상태에 관해서는 보도가 엇갈리고 있지만, 이란 매체들의 보도를 감안하면 라이시 대통령이 사고기에 탑승했을 가능성이 크다.

반관영 파르스통신은 라이시 대통령을 위해 기도해달라고 촉구했고, 국영 TV도 그의 안전을 위한 기도 방송을 내보냈다고 로이터통신이 전했다.

라이시 대통령은 2021년 두번째 출마해 대통령에 당선됐으며 취임 후 도덕법 강화를 지시하고, 반정부 시위에 대한 유혈 진압을 지휘했으며 세계 강대국과의 핵 협상을 강력하기 추진했다고 로이터는 평가했다.

이란 법에 따르면 대통령 유고시 권력은 제1부통령에게 이양되며 50일 이내에 대선을 실시해야 한다. 제1부통령은 보수 정치인 모하마드 모크베르다."
